suite,file,language,expected_verdict,expected_attack_type,model1_actual_verdict,model1_actual_attack_type,model1_official_pass,model2_routed,expected_fix_type,model2_model_fix_type,model2_final_fix_type,model2_model_pass,model2_final_pass,strict_fix_pass,strict_fix_reasons,full_system_strict_pass,failure_stage,crashed,error,fixed_code_preview,model1_risk_score,expected_fix_reason,model2_attack_type_input,model2_confidence,model2_probabilities,fixed_code
hard_mixed_sqli_challenge_suite,java/048_IN_BAND_raw_order.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,B,B,B,YES,YES,YES,,YES,,NO,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\nSet<String> allowedColumns = Set.of(""id"", ""name"", ""email"", ""created_at"");\nif (!allowedColumns.contains(orderBy)) throw new IllegalArgumentException(""Invalid sort column"");\nString sql = ""SELECT * FROM users ORDER BY "" + orderBy;\nResultSet rs = conn.createStatement().executeQuery(sql);",1.0,dynamic SQL identifier/table/order-by -> Whitelist Validation,IN_BAND,0.9833,"{""A"": 0.01, ""B"": 0.9833, ""C"": 0.004, ""D"": 0.0027}","// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized
Set<String> allowedColumns = Set.of(""id"", ""name"", ""email"", ""created_at"");
if (!allowedColumns.contains(orderBy)) throw new IllegalArgumentException(""Invalid sort column"");
String sql = ""SELECT * FROM users ORDER BY "" + orderBy;
ResultSet rs = conn.createStatement().executeQuery(sql);"
hard_mixed_sqli_challenge_suite,java/049_IN_BAND_joined_ids.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT * FROM invoices WHERE id IN (?)"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setString(1, raw);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,IN_BAND,0.9157,"{""A"": 0.9157, ""B"": 0.0024, ""C"": 0.0808, ""D"": 0.0011}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT * FROM invoices WHERE id IN (?)"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setString(1, raw);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/050_IN_BAND_raw_limit_offset.java,java,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT id FROM logs LIMIT ? OFFSET ?"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setInt(1, limit);\nstmt.setInt(2, offset);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,IN_BAND,0.9962,"{""A"": 0.9962, ""B"": 0.0014, ""C"": 0.002, ""D"": 0.0004}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT id FROM logs LIMIT ? OFFSET ?"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setInt(1, limit);
stmt.setInt(2, offset);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/051_BLIND_count_next_statement.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT 1 FROM users WHERE email=?"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setString(1, email);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9418,"{""A"": 0.9418, ""B"": 0.0342, ""C"": 0.0086, ""D"": 0.0155}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT 1 FROM users WHERE email=?"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setString(1, email);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/052_BLIND_login_statement.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT id FROM users WHERE username=? AND password=?"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setString(1, u);\nstmt.setString(2, p);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9422,"{""A"": 0.9422, ""B"": 0.035, ""C"": 0.0078, ""D"": 0.0149}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT id FROM users WHERE username=? AND password=?"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setString(1, u);
stmt.setString(2, p);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/053_BLIND_permission_raw.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT 1 FROM perms WHERE account=? AND project=?"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setInt(1, account);\nstmt.setString(2, project);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9422,"{""A"": 0.9422, ""B"": 0.035, ""C"": 0.0078, ""D"": 0.0149}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT 1 FROM perms WHERE account=? AND project=?"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setInt(1, account);
stmt.setString(2, project);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/054_BLIND_is_admin_raw.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT role FROM users WHERE name=?"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setString(1, name);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9446,"{""A"": 0.9446, ""B"": 0.0322, ""C"": 0.0087, ""D"": 0.0145}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT role FROM users WHERE name=?"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setString(1, name);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/055_BLIND_token_raw.java,java,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use JDBC PreparedStatement with bound parameters\nString sql = ""SELECT id FROM reset_tokens WHERE used=0 AND token=?"";\nPreparedStatement stmt = c.prepareStatement(sql);\nstmt.setString(1, token);\nResultSet rs = stmt.executeQuery();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9421,"{""A"": 0.9421, ""B"": 0.0343, ""C"": 0.0086, ""D"": 0.0149}","// Fix: use JDBC PreparedStatement with bound parameters
String sql = ""SELECT id FROM reset_tokens WHERE used=0 AND token=?"";
PreparedStatement stmt = c.prepareStatement(sql);
stmt.setString(1, token);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/056_SECOND_ORDER_getstring_fragment.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9967,"{""A"": 0.0031, ""B"": 0.0001, ""C"": 0.0001, ""D"": 0.9967}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
stmt.setString(1, trustedUserId);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/057_SECOND_ORDER_saved_note_condition.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9606,"{""A"": 0.0365, ""B"": 0.0014, ""C"": 0.0015, ""D"": 0.9606}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
stmt.setString(1, trustedUserId);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/058_SECOND_ORDER_db_loaded_order.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9811,"{""A"": 0.0093, ""B"": 0.0094, ""C"": 0.0003, ""D"": 0.9811}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
stmt.setString(1, trustedUserId);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/059_SECOND_ORDER_stored_query_run.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();",0.9994,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9972,"{""A"": 0.0024, ""B"": 0.0001, ""C"": 0.0003, ""D"": 0.9972}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
stmt.setString(1, trustedUserId);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,java/060_SECOND_ORDER_cached_config_where.java,java,VULNERABLE,SECOND_ORDER,VULNERABLE,SECOND_ORDER,YES,YES,D,D,D,YES,YES,YES,,YES,,NO,,"// Fix D: Second-order SQLi mitigation\n// Do not execute SQL fragments loaded from DB/config/cache/user storage.\n// Rebuild SQL from trusted static templates and bind values separately.\nPreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");\nstmt.setString(1, trustedUserId);\nResultSet rs = stmt.executeQuery();",1.0,SECOND_ORDER/stored-sql context -> Second-Order Mitigation,SECOND_ORDER,0.9477,"{""A"": 0.0509, ""B"": 0.0007, ""C"": 0.0007, ""D"": 0.9477}","// Fix D: Second-order SQLi mitigation
// Do not execute SQL fragments loaded from DB/config/cache/user storage.
// Rebuild SQL from trusted static templates and bind values separately.
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
stmt.setString(1, trustedUserId);
ResultSet rs = stmt.executeQuery();"
hard_mixed_sqli_challenge_suite,php/061_SAFE_pdo_prepare_execute.php,php,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
hard_mixed_sqli_challenge_suite,php/062_SAFE_array_whitelist_order.php,php,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
hard_mixed_sqli_challenge_suite,php/063_SAFE_placeholder_in_list.php,php,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
hard_mixed_sqli_challenge_suite,php/064_SAFE_numeric_bounds.php,php,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
hard_mixed_sqli_challenge_suite,php/065_SAFE_db_value_as_param.php,php,SAFE,NONE,SAFE,NONE,YES,NO,,,,,,,,YES,,NO,,,,,,,,
hard_mixed_sqli_challenge_suite,php/066_IN_BAND_mysqli_concat.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use mysqli prepared statements with bound parameters\n$sql = ""SELECT id,email FROM users WHERE email=?"";\n$params = [$email];\n$types = ""s"";\n$stmt = $mysqli->prepare($sql);\n$stmt->bind_param($types, ...$params);\n$stmt->execute();\n$result = $stmt->get_result();",1.0,default vulnerable value injection -> Parameterized Query,IN_BAND,0.9873,"{""A"": 0.9873, ""B"": 0.0062, ""C"": 0.006, ""D"": 0.0006}","// Fix: use mysqli prepared statements with bound parameters
$sql = ""SELECT id,email FROM users WHERE email=?"";
$params = [$email];
$types = ""s"";
$stmt = $mysqli->prepare($sql);
$stmt->bind_param($types, ...$params);
$stmt->execute();
$result = $stmt->get_result();"
hard_mixed_sqli_challenge_suite,php/067_IN_BAND_whitelist_unused_raw.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,B,B,B,YES,YES,YES,,YES,,NO,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\n$allowedColumns = ['id', 'name', 'email', 'created_at'];\nif (!in_array($rawSort, $allowedColumns, true)) { throw new InvalidArgumentException('Invalid sort column'); }\n$sql = 'SELECT * FROM users ORDER BY ' . $rawSort;\n$stmt = $pdo->query($sql);\nreturn $stmt->fetchAll();",1.0,dynamic SQL identifier/table/order-by -> Whitelist Validation,IN_BAND,0.9241,"{""A"": 0.0566, ""B"": 0.9241, ""C"": 0.0137, ""D"": 0.0055}","// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized
$allowedColumns = ['id', 'name', 'email', 'created_at'];
if (!in_array($rawSort, $allowedColumns, true)) { throw new InvalidArgumentException('Invalid sort column'); }
$sql = 'SELECT * FROM users ORDER BY ' . $rawSort;
$stmt = $pdo->query($sql);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/068_IN_BAND_raw_ids_implode.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use PDO prepared statements with bound parameters\n$sql = ""SELECT * FROM invoices WHERE id IN ($raw) ?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$value]);\nreturn $stmt->fetchAll();",0.9,default vulnerable value injection -> Parameterized Query,IN_BAND,0.8323,"{""A"": 0.8323, ""B"": 0.001, ""C"": 0.166, ""D"": 0.0006}","// Fix: use PDO prepared statements with bound parameters
$sql = ""SELECT * FROM invoices WHERE id IN ($raw) ?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$value]);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/069_IN_BAND_raw_order.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,B,B,B,YES,YES,YES,,YES,,NO,,"// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized\n$allowedColumns = ['id', 'name', 'email', 'created_at'];\nif (!in_array($orderBy, $allowedColumns, true)) { throw new InvalidArgumentException('Invalid sort column'); }\n$sql = 'SELECT * FROM users ORDER BY ' . $orderBy;\n$stmt = $pdo->query($sql);\nreturn $stmt->fetchAll();",1.0,dynamic SQL identifier/table/order-by -> Whitelist Validation,IN_BAND,0.9719,"{""A"": 0.0144, ""B"": 0.9719, ""C"": 0.0102, ""D"": 0.0035}","// Fix: whitelist allowed ORDER BY columns — identifiers cannot be parameterized
$allowedColumns = ['id', 'name', 'email', 'created_at'];
if (!in_array($orderBy, $allowedColumns, true)) { throw new InvalidArgumentException('Invalid sort column'); }
$sql = 'SELECT * FROM users ORDER BY ' . $orderBy;
$stmt = $pdo->query($sql);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/070_IN_BAND_pdo_query_raw.php,php,VULNERABLE,IN_BAND,VULNERABLE,IN_BAND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use PDO prepared statements with bound parameters\n$sql = ""SELECT id,title FROM articles WHERE title LIKE '%?%'"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$q]);\nreturn $stmt->fetchAll();",1.0,default vulnerable value injection -> Parameterized Query,IN_BAND,0.9869,"{""A"": 0.9869, ""B"": 0.0062, ""C"": 0.0064, ""D"": 0.0006}","// Fix: use PDO prepared statements with bound parameters
$sql = ""SELECT id,title FROM articles WHERE title LIKE '%?%'"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$q]);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/071_BLIND_count_bool.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use PDO prepared statements with bound parameters\n$sql = ""SELECT COUNT(*) FROM users WHERE email=?"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([$email]);\nreturn $stmt->fetchAll();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.999,"{""A"": 0.999, ""B"": 0.0004, ""C"": 0.0003, ""D"": 0.0003}","// Fix: use PDO prepared statements with bound parameters
$sql = ""SELECT COUNT(*) FROM users WHERE email=?"";
$stmt = $pdo->prepare($sql);
$stmt->execute([$email]);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/072_BLIND_login_raw.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use PDO prepared statements with bound parameters\n$sql = ""SELECT id FROM users WHERE username='$u' AND password='$p'"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([]);\nreturn $stmt->fetchAll();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.965,"{""A"": 0.965, ""B"": 0.0093, ""C"": 0.022, ""D"": 0.0037}","// Fix: use PDO prepared statements with bound parameters
$sql = ""SELECT id FROM users WHERE username='$u' AND password='$p'"";
$stmt = $pdo->prepare($sql);
$stmt->execute([]);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/073_BLIND_feature_flag_raw.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use PDO prepared statements with bound parameters\n$sql = ""SELECT 1 FROM flags WHERE user_id=$userId AND name='$flag'"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([]);\nreturn $stmt->fetchAll();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.9644,"{""A"": 0.9644, ""B"": 0.0099, ""C"": 0.0214, ""D"": 0.0043}","// Fix: use PDO prepared statements with bound parameters
$sql = ""SELECT 1 FROM flags WHERE user_id=$userId AND name='$flag'"";
$stmt = $pdo->prepare($sql);
$stmt->execute([]);
return $stmt->fetchAll();"
hard_mixed_sqli_challenge_suite,php/074_BLIND_permission_exists.php,php,VULNERABLE,BLIND,VULNERABLE,BLIND,YES,YES,A,A,A,YES,YES,YES,,YES,,NO,,"// Fix: use PDO prepared statements with bound parameters\n$sql = ""SELECT 1 FROM perms WHERE account='$account' AND project='$project'"";\n$stmt = $pdo->prepare($sql);\n$stmt->execute([]);\nreturn $stmt->fetchAll();",1.0,default vulnerable value injection -> Parameterized Query,BLIND,0.965,"{""A"": 0.965, ""B"": 0.0093, ""C"": 0.022, ""D"": 0.0037}","// Fix: use PDO prepared statements with bound parameters
$sql = ""SELECT 1 FROM perms WHERE account='$account' AND project='$project'"";
$stmt = $pdo->prepare($sql);
$stmt->execute([]);
return $stmt->fetchAll();"
